-0.38268343236508967	-0.38268343236508967	-0.38268343236508967	-0.38268343236508967	-0.38268343236508967
-0.3832463772631298	-0.38352779635240236	-0.3840905276808132	-0.3846531163682315	-0.3857778649844202
-0.3838091798336717	-0.38437183986770607	-0.3854967314904762	-0.3866210504604211	-0.38886796376201527
-0.38437183986770607	-0.38521556220572645	-0.3869020405301617	-0.38858722568889215	-0.3919536939835995
-0.3849343571562753	-0.38605896266145706	-0.3883064515380315	-0.3905516331088801	-0.39503502098397403
-0.3854967314904762	-0.3869020405301617	-0.3897099612543299	-0.3925142637836627	-0.3981119101474059
-0.38605896266145706	-0.38774479510737253	-0.3911125664213946	-0.3944751087846008	-0.4011843269080173
-0.3866210504604211	-0.38858722568889215	-0.3925142637836627	-0.3964341591911786	-0.4042522367501724
-0.387182994678623	-0.38942933157079396	-0.3939150500876773	-0.39839140609104473	-0.4073156052088676
-0.38774479510737253	-0.3902711120494227	-0.3953149220820976	-0.40034684058005243	-0.4103743978701167
-0.3883064515380315	-0.3911125664213946	-0.39671387651770357	-0.4023004537623003	-0.4134285803713383
-0.38886796376201527	-0.3919536939835995	-0.3981119101474059	-0.4042522367501724	-0.41647811840174165
-0.38942933157079396	-0.3927944940331992	-0.3995090197262527	-0.4062021806643793	-0.41952297770271224
-0.3899905547558898	-0.39363496586762964	-0.4009052020114356	-0.4081502766339978	-0.4225631240681964
-0.3905516331088801	-0.3944751087846008	-0.4023004537623003	-0.4100965157965117	-0.42559852334508597
-0.3911125664213946	-0.3953149220820976	-0.4036947717403505	-0.412040889297852	-0.4286291414336015
-0.3916733544851184	-0.3961544050583801	-0.4050881527092587	-0.41398338829243686	-0.4316549442876757
-0.3922339970917893	-0.3969935570119855	-0.40648059343487214	-0.4159240039432133	-0.4346758979153362
-0.3927944940331992	-0.3978323772417263	-0.4078720906852193	-0.41786272742169517	-0.43769196837908575
-0.39335484510119534	-0.39867086504669275	-0.4092626412305201	-0.4197995499080047	-0.440703121796286
-0.3939150500876773	-0.3995090197262527	-0.4106522418431902	-0.4217344625909124	-0.4437093243395364
-0.3944751087846008	-0.40034684058005243	-0.412040889297852	-0.4236674566678771	-0.44671054223705475
