-1.2246467991473532e-16	-1.2246467991473532e-16	-1.2246467991473532e-16	-1.2246467991473532e-16	-1.2246467991473532e-16
0.0006094041939341268	0.0009141064323488897	0.0015235114749704444	0.0021329176491785605	0.0033517352029140226
0.0012188088405012023	0.0018282143923366073	0.003047030022363882	0.004265854705170869	0.006703545714324612
0.0018282143923366073	0.002742325407611948	0.004570562714733056	0.006398830575496743	0.010055506849496519
0.002437621302076758	0.003656441005843809	0.006094116624895265	0.008531864669088805	0.013407693937232774
0.003047030022363882	0.004570562714733056	0.007617698826060034	0.010664976396998845	0.01676018232664687
0.003656441005843809	0.005484692062020071	0.009141316391963576	0.012798185173104454	0.020113047393939397
0.004265854705170869	0.006398830575496743	0.010664976396998845	0.014931510414815894	0.023466364549177634
0.004875271573005685	0.007312979783016236	0.012188685916345598	0.017064971543783225	0.026820209243086045
0.005484692062020071	0.008227141212503208	0.013712452026104948	0.01919858798660377	0.030174656973840107
0.006094116624895265	0.009141316391963576	0.01523628180342728	0.021332379175529964	0.03352978329387145
0.006703545714324612	0.010055506849496519	0.01676018232664687	0.023466364549177634	0.0368856638166829
0.007312979783016236	0.01096971411330202	0.01828416067541212	0.025600563553234774	0.04024237422367523
0.00792241928369128	0.011883939711692873	0.019808223930815824	0.02773499564117087	0.043599990270986884
0.008531864669088805	0.012798185173104454	0.021332379175529964	0.029869680274946818	0.04695858779634806
0.009141316391963576	0.013712452026104948	0.022856633493933874	0.03200463692572551	0.05031824272595039
0.009750774905090971	0.014626741799405126	0.024380993972249153	0.03413988507458272	0.05367903108133357
0.010360240661265206	0.01554105602187035	0.0259054676986702	0.036275444213220855	0.05704102898629075
0.01096971411330202	0.016455396222528142	0.027430061763494835	0.03841133384467929	0.06040431267379135
0.011579195714041358	0.017369763930580186	0.02895478325925944	0.04054757348404983	0.06376895849292925
0.012188685916345598	0.01828416067541212	0.030479639280867533	0.042684182659191	0.06713504291588888
0.012798185173104454	0.01919858798660377	0.03200463692572551	0.04482118091144372	0.07050264254493721
0.013407693937232774	0.020113047393939397	0.03352978329387145	0.04695858779634806	0.07387183411944039
0.01401721266167543	0.021027540427417495	0.035055085488110586	0.04909642288436108	0.07724269452290669
0.014626741799405126	0.021942068617262795	0.03658055061414655	0.051234705761575794	0.08061530079005744
0.01523628180342728	0.022856633493933874	0.03810618578071265	0.05337345603044144	0.08398973011392698
0.015845833126778276	0.023771236588135167	0.03963199809970775	0.055512693310484904	0.0873660598529933
0.016455396222528142	0.02468587943082679	0.04115799468632561	0.05765243723903358	0.09074436753834117
0.017064971543783225	0.025600563553234774	0.042684182659191	0.05979270747193953	0.0941247308808564
0.017674559543684427	0.026515290486860927	0.044210569140491526	0.06193352368430515	0.09750722777845951
0.01828416067541212	0.027430061763494835	0.045737161256109604	0.0640749055712103	0.10089193632337115
0.018893775392183922	0.02834487891522149	0.04726396613575897	0.06621687284844098	0.10427893480941769
0.019503404147259623	0.029259743474433334	0.04879099091311478	0.06835944525321964	0.1076683017393754
0.020113047393939397	0.030174656973840107	0.05031824272595039	0.07050264254493721	0.1110601158323556
0.020722705585566506	0.031089620946479112	0.05184572871627002	0.07264648450588672	0.11445445603123178
0.021332379175529964	0.03200463692572551	0.05337345603044144	0.07479099094199887	0.11785140151011067
0.021942068617262795	0.03291970644530219	0.05490143181933334	0.07693618168357934	0.1212510316818485
