-0.38268343236509034	-0.38268343236509034	-0.38268343236509034	-0.38268343236509034	-0.38268343236509034
-0.38212034534861533	-0.3818387486113108	-0.38127544880929104	-0.3807120074117237	-0.3795847006669863
-0.3815571164228198	-0.3809937457968737	-0.3798665802814629	-0.37873885047677824	-0.3764817047013667
-0.3809937457968737	-0.380148424627855	-0.37845683005170616	-0.3767639705367823	-0.37337447932739437
-0.3804302336799969	-0.37930278581059673	-0.37704620139217004	-0.37478737657609923	-0.3702630594517455
-0.3798665802814629	-0.37845683005170616	-0.3756346975770401	-0.3728090775868936	-0.36714748002821734
-0.37930278581059673	-0.3776105580580556	-0.3742223218825341	-0.370829082569083	-0.3640277760573359
-0.37873885047677824	-0.3767639705367823	-0.3728090775868936	-0.36884740053030446	-0.36090398258596224
-0.3781747744894372	-0.37591706819528464	-0.37139496797037513	-0.3668640404858664	-0.35777613470689906
-0.3776105580580556	-0.3750698517412267	-0.3699799963152466	-0.3648790114587142	-0.3546442675584966
-0.37704620139217004	-0.3742223218825341	-0.36856416590577395	-0.36289232247938286	-0.35150841632425744
-0.3764817047013667	-0.37337447932739437	-0.36714748002821734	-0.36090398258596224	-0.3483686162324409
-0.37591706819528464	-0.37252632478425624	-0.36572994197082254	-0.3589140008240494	-0.34522490255567023
-0.375352292083614	-0.37167785896182925	-0.36431155502381246	-0.35692238624671424	-0.3420773106105317
-0.37478737657609923	-0.370829082569083	-0.36289232247938286	-0.3549291479144514	-0.33892587575718086
-0.3742223218825341	-0.3699799963152466	-0.3614722476316896	-0.35293429489514594	-0.3357706333989447
-0.37365712821276487	-0.36913060090980804	-0.3600513337768446	-0.35093783626402525	-0.3326116189819238
-0.37309179577668855	-0.3682808970625137	-0.3586295842129071	-0.34893978110362456	-0.32944886799459433
-0.37252632478425624	-0.3674308854833676	-0.35720700223987517	-0.3469401385037388	-0.326282415967409
-0.37196071544546794	-0.3665805668826311	-0.3557835911596816	-0.344938917561388	-0.3231122984723982
-0.37139496797037513	-0.36572994197082254	-0.35435935427618115	-0.34293612738076945	-0.3199385511227704
-0.370829082569083	-0.3648790114587142	-0.35293429489514594	-0.34093177707322253	-0.31676120957251197
-0.3702630594517455	-0.3640277760573359	-0.35150841632425744	-0.33892587575718086	-0.31358030951598653
-0.36969689882856843	-0.3631762364779714	-0.35008172187309755	-0.33691843255813747	-0.3103958866875342
-0.36913060090980804	-0.3623243934321588	-0.34865421485314435	-0.3349094566085965	-0.30720797686106993
-0.36856416590577395	-0.3614722476316896	-0.3472258985777596	-0.33289895704803857	-0.30401661584968187
-0.3679975940268242	-0.3606197997886084	-0.3457967763621842	-0.33088694302287214	-0.3008218395052288
-0.3674308854833676	-0.3597670506152121	-0.3443668515235296	-0.32887342368639894	-0.2976236837179374
-0.3668640404858664	-0.3589140008240494	-0.34293612738076945	-0.3268584081987655	-0.2944221844159994
-0.3662970592448308	-0.35806065112792024	-0.34150460725473525	-0.32484190572692806	-0.2912173775651673
-0.36572994197082254	-0.35720700223987517	-0.34007229446810333	-0.3228239254446044	-0.28800929916835105
-0.36516268887445313	-0.3563530548732146	-0.33863919234539086	-0.3208044765322387	-0.2847979852652131
-0.3645953001663868	-0.3554988097414894	-0.33720530421294703	-0.31878356817695375	-0.28158347193176375
-0.3640277760573359	-0.3546442675584966	-0.3357706333989447	-0.31676120957251197	-0.27836579527995486
-0.36346011675806283	-0.3537894290382839	-0.33433518323337574	-0.31473740991927585	-0.27514499145727783
-0.36289232247938286	-0.35293429489514594	-0.33289895704803857	-0.3127121784241604	-0.27192109664635206
-0.3623243934321588	-0.3520788658436243	-0.3314619581765336	-0.31068552430059776	-0.2686941470645222
-0.3617563298273044	-0.3512231425985069	-0.3300241899542539	-0.3086574567684889	-0.2654641789634503
-0.3611881318757825	-0.35036712587482766	-0.3285856557183809	-0.306627985054168	-0.2622312286287085
-0.3606197997886084	-0.3495108163878656	-0.3271463588078712	-0.30459711839035414	-0.2589953323793715
-0.3600513337768446	-0.34865421485314435	-0.3257063025634527	-0.3025648660161157	-0.2557565265676085
-0.35948273405160347	-0.3477973219864317	-0.3242654903276157	-0.30053123717682184	-0.25251484757827475
-0.3589140008240494	-0.3469401385037388	-0.3228239254446044	-0.298496241124107	-0.24927033182850303
-0.358345134305394	-0.3460826651213195	-0.32138161126041254	-0.2964598871158221	-0.2460230157672942
-0.35777613470689906	-0.34522490255567023	-0.3199385511227704	-0.2944221844159994	-0.24277293587510806
-0.35720700223987517	-0.3443668515235296	-0.31849474838114067	-0.2923831422948031	-0.23952012866345332
-0.3566377371156845	-0.34350851274187477	-0.31705020638670944	-0.2903427700284947	-0.2362646306744775
-0.35606833954573625	-0.342649886927926	-0.3156049284923781	-0.28830107689938306	-0.23300647848055636
-0.3554988097414894	-0.34179097479914244	-0.31415891805275853	-0.2862580721957898	-0.2297457086838832
-0.3549291479144514	-0.34093177707322253	-0.3127121784241604	-0.28421376521199987	-0.22648235791605742
-0.35435935427618115	-0.34007229446810333	-0.31126471296458663	-0.28216816524822597	-0.22321646283767327
-0.3537894290382839	-0.3392125277019599	-0.30981652503372503	-0.28012128161055977	-0.21994806013790774
-0.353219372412414	-0.33835247749320496	-0.3083676179929394	-0.278073123610936	-0.21667718653410867
-0.3526491846102769	-0.3374921445604877	-0.3069179952052651	-0.2760237005670837	-0.213403878771382
-0.3520788658436243	-0.3366315296226938	-0.3054676600353964	-0.2739730218024901	-0.21012817362217828
